id,title,number,lon,lat,distance,image,street,housenumber,zip,city,freiplatzstatus/0/gueltigAb,freiplatzstatus/0/plaetzeVerfuegbar,freiplatzstatus/1/gueltigAb,freiplatzstatus/1/plaetzeVerfuegbar,freiplatzstatus/2/gueltigAb,freiplatzstatus/2/plaetzeVerfuegbar,freiplatzstatus/3/gueltigAb,freiplatzstatus/3/plaetzeVerfuegbar,freiplatzstatus/4/gueltigAb,freiplatzstatus/4/plaetzeVerfuegbar,freiplatzstatus/5/gueltigAb,freiplatzstatus/5/plaetzeVerfuegbar,freiplatzstatus/6/gueltigAb,freiplatzstatus/6/plaetzeVerfuegbar,freiplatzstatus/7/gueltigAb,freiplatzstatus/7/plaetzeVerfuegbar,freiplatzstatus/8/gueltigAb,freiplatzstatus/8/plaetzeVerfuegbar
2401,Kita Lobeckstr. 11/Kigä City,02060180,13.404844737211254,52.50025476595674,0.21,/bilder/einrichtungsvorschau/2401,Lobeckstr.,11,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
146129,Nestwärme,02062570,13.404498657902717,52.5033430341274,0.25,/fallback_einrichtung_vorschau.jpg,Ritterstr.,36,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
379,Ev. Kita St. Simeon,02060470,13.406595921176553,52.50047347097207,0.3,/fallback_einrichtung_vorschau.jpg,Wassertorstr.,21A,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2432,EKT - Zappergeck,02060590,13.400280633817914,52.49899372727877,0.31,/fallback_einrichtung_vorschau.jpg,Alexandrinenstr.,1B,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2426,Waldorfkindergarten Kreuzberg,02061490,13.399026961408854,52.50345253667118,0.32,/fallback_einrichtung_vorschau.jpg,Alte Jakobstr.,10,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1012,Kita KOTTI,02062070,13.397752004281246,52.50091327456798,0.33,/fallback_einrichtung_vorschau.jpg,Alte Jakobstr.,172,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1579,Kita Milchstraße ,02060600,13.397884481790937,52.50237522286624,0.33,/fallback_einrichtung_vorschau.jpg,Alte Jakobstr.,135,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
339129,Wildfang Kindergarten auf dem Dach,02062640,13.409997371380896,52.503055618265506,0.54,/fallback_einrichtung_vorschau.jpg,Prinzenstr.,85D,10969,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
1612,EKT - Wohnhof e.V.,02061100,13.39540611277954,52.50452467418794,0.59,/fallback_einrichtung_vorschau.jpg,Markgrafenstr.,8,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1598,EKT - Kindervilla Waldemar,02060870,13.400108770433548,52.496139426094956,0.61,/fallback_einrichtung_vorschau.jpg,Johanniterstr.,17,10961,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
777,Kita Markgrafenstraße,02061870,13.39449242767585,52.50424614245604,0.63,/bilder/einrichtungsvorschau/777,Markgrafenstr.,80,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2875,Kita Stallschreiber Str.13,02062400,13.40881873934677,52.50615428303529,0.67,/bilder/einrichtungsvorschau/2875,Stallschreiberstr.,13,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
915329,Kleiner Fratz,01011420,13.408214654997376,52.5065201862283,0.68,/bilder/einrichtungsvorschau/915329,Alexandrinenstr.,56,10179,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2665,EKT- Kindervilla Waldemar (Springerareal),02062300,13.395280726552347,52.50582308599582,0.69,/fallback_einrichtung_vorschau.jpg,Markgrafenstr.,15A,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1211,Kita Oranienstraße,02061750,13.412247375021881,52.504073055401435,0.72,/bilder/einrichtungsvorschau/1211,Oranienstr.,56,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1583,EKT Siebenschläfer,02060670,13.410383803464544,52.49667354353493,0.75,/fallback_einrichtung_vorschau.jpg,Böcklerstr.,8,10969,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
980229,Axel-Springer-Straße / Grashüpfer,02062900,13.397532102919554,52.50781006183241,0.78,/fallback_einrichtung_vorschau.jpg,Axel-Springer-Str.,65,10969,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
29,Kita Villa Murkelmaier,01010450,13.410447915481326,52.507474493510735,0.86,/fallback_einrichtung_vorschau.jpg,Sebastianstr.,22,10179,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
101129,Kita Wolkenzwerge,02062560,13.394452114246263,52.50761635703859,0.88,/bilder/einrichtungsvorschau/101129,Markgrafenstr.,20,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
934,Kita Wilhelmstr. 14a/Kigä City,02061830,13.38965017388409,52.50232816582662,0.88,/bilder/einrichtungsvorschau/934,Wilhelmstr.,14A,10963,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
30,Kita Pusteblume,01010460,13.410324826315595,52.507782132751984,0.88,/fallback_einrichtung_vorschau.jpg,Sebastianstr.,23,10179,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
100064,Kita Trauminsel ,02062550,13.389676173916675,52.50024617926079,0.88,/fallback_einrichtung_vorschau.jpg,Wilhelmstr.,3,10963,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
935229,Blücherstraße 25,02062890,13.400144936054696,52.49347944733786,0.9,/bilder/einrichtungsvorschau/935229,Blücherstr.,25,10961,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false,2023-02-01,false
1087,Kita der Kath. Kirchengem. St. Michael,02060520,13.415198113226412,52.50437335860054,0.92,/fallback_einrichtung_vorschau.jpg,Dresdener Str.,29,10999,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2894,Kita Trauminsel,02062440,13.388641288500516,52.50260034647095,0.95,/fallback_einrichtung_vorschau.jpg,Wilhelmstr.,15,10963,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2424,AWO Kita Löwenzahn,02060550,13.40257486553179,52.49268330416013,0.98,/bilder/einrichtungsvorschau/2424,Baerwaldstr.,56,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
377,Kita Planufer 77/Kigä City,02060070,13.41144478608495,52.49453982329705,0.98,/bilder/einrichtungsvorschau/377,Planufer,77,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
2396,INA.KINDER.Garten,02060370,13.417142468102785,52.50036958753495,1,/bilder/einrichtungsvorschau/2396,Dresdener Str.,128,10999,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
385,Kita KOTTI,02061520,13.417224589850312,52.50087238832299,1,/fallback_einrichtung_vorschau.jpg,Dresdener Str.,14,10999,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
737,EKT Minifee,02060660,13.411094606377407,52.49411973207805,1,/fallback_einrichtung_vorschau.jpg,Dieffenbachstr.,76,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
814,Kita Spielhaus/Nachbarschaftshaus Urbanstr.,02062090,13.407618493095729,52.49296888646404,1.01,/fallback_einrichtung_vorschau.jpg,Urbanstr.,21,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
554,EKT Guten Tag Kinder,02061710,13.395947724159853,52.49324998170518,1.02,/bilder/einrichtungsvorschau/554,Fürbringerstr.,27,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2406,Kita Planufer 81/Kigä City,02060240,13.41265140255802,52.4946989779101,1.02,/bilder/einrichtungsvorschau/2406,Planufer,81,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
600,Kita Leuschnerdamm 33,02061820,13.417252705176448,52.50341184402548,1.02,/bilder/einrichtungsvorschau/600,Leuschnerdamm,33,10999,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
259129,Kita Bienchen,02062620,13.38755951221371,52.502689904791325,1.02,/bilder/einrichtungsvorschau/259129,Hedemannstr.,7,10963,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
2519,Kita Umka,01010330,13.397630949267896,52.510196736050545,1.03,/fallback_einrichtung_vorschau.jpg,Leipziger Str.,47,10117,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2797,Kita Lingulino,02060151,13.3931209901641,52.494178164381154,1.03,/fallback_einrichtung_vorschau.jpg,Solmsstr.,1,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1086,Ev. Kita Melanchthon,02060440,13.413735689418196,52.4947782574821,1.06,/fallback_einrichtung_vorschau.jpg,Planufer,84,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
223129,Kita Stresemannstraße,02062600,13.386856407563734,52.5005656110396,1.06,/fallback_einrichtung_vorschau.jpg,Stresemannstr.,35,10963,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2390,Kita Baerwaldstr. 18/Kigä City,02060310,13.400973712084804,52.49182999513959,1.08,/bilder/einrichtungsvorschau/2390,Baerwaldstr.,18,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
649,EKT Springteufel,02060940,13.396934997608522,52.49239032735713,1.08,/bilder/einrichtungsvorschau/649,Mittenwalder Str.,47,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
375,Kita Kochstr. 8/Kigä City,02060300,13.387988495378103,52.50558279449096,1.08,/bilder/einrichtungsvorschau/375,Kochstr.,8,10969,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
954,Kita Till Eulenspiegel-Kette ,02061950,13.41558696492681,52.495731845202585,1.09,/bilder/einrichtungsvorschau/954,Admiralstr.,20,10999,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2941,Musikkindergarten Berlin,01010950,13.394267019648087,52.50998569509939,1.1,/fallback_einrichtung_vorschau.jpg,Leipziger Str.,41,10117,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2397,Kindertagesstätte Fontanepromenade 14,02060260,13.407528024373848,52.492007419242675,1.1,/bilder/einrichtungsvorschau/2397,Fontanepromenade,14,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
299,EKT Optimisten,02061320,13.414244803620985,52.494548617246465,1.11,/fallback_einrichtung_vorschau.jpg,Grimmstr.,1A,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
967,EKT - Nasreddin,02061990,13.386064380862244,52.50034801338413,1.12,/fallback_einrichtung_vorschau.jpg,Großbeerenstr.,94,10963,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
882229,Kita Blücherstraße 33,02062870,13.403654359396175,52.49130695201764,1.13,/fallback_einrichtung_vorschau.jpg,Blücherstr.,33,10961,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
938,Kita KOTTI,02061920,13.419418670068742,52.50172530338354,1.14,/fallback_einrichtung_vorschau.jpg,Adalbertstr.,88,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1516,Kita KOTTI Adalbertstraße 87,02061510,13.419519573009236,52.50186960942672,1.15,/fallback_einrichtung_vorschau.jpg,Adalbertstr.,87,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
411129,Kita im tam.,02062690,13.38597112480255,52.50422101052358,1.16,/bilder/einrichtungsvorschau/411129,Wilhelmstr.,116,10963,Berlin,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
2425,AWO Europakita ,02060560,13.4059664967716,52.49107469072398,1.18,/fallback_einrichtung_vorschau.jpg,Blücherstr.,46,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
308179,Kita Fontanepromenade,02062630,13.408384050699137,52.491267283545504,1.2,/fallback_einrichtung_vorschau.jpg,Fontanepromenade,10,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
738,EKT Räuberhöhle,02061250,13.417009990003912,52.49511702345959,1.21,/fallback_einrichtung_vorschau.jpg,Planufer,92,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
13,Kita Jerusalemer Str. 10/12/Kigä City,01010200,13.396881391576455,52.51188320037497,1.22,/bilder/einrichtungsvorschau/13,Jerusalemer Str.,10,10117,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
522,"FRÖBEL Kindergarten ""Schatzinsel""",01010100,13.405580025871888,52.512301938534904,1.22,/bilder/einrichtungsvorschau/522,Fischerinsel,8,10179,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
555229,Kita Bethaniendamm,02062770,13.420132219291858,52.505410383293345,1.27,/bilder/einrichtungsvorschau/555229,Bethaniendamm,63,10999,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
1602,EKT - Trompete,02060950,13.384711889829914,52.49781653816344,1.27,/fallback_einrichtung_vorschau.jpg,Großbeerenstr.,13,10963,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2539,EKT Bunte Mischung,02062210,13.41728471287014,52.49427643624134,1.28,/fallback_einrichtung_vorschau.jpg,Böckhstr.,48,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2605,Kinderladen Grüffelo,02062270,13.394484974435642,52.490905036617164,1.29,/fallback_einrichtung_vorschau.jpg,Zossener Str.,36,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
790329,Kita Möckernstraße 139,02062820,13.383219174957375,52.502122673022384,1.31,/fallback_einrichtung_vorschau.jpg,Möckernstr.,139,10963,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
987,EKT - Mondlicht I,02062030,13.417490629649405,52.49391595106915,1.32,/fallback_einrichtung_vorschau.jpg,Böckhstr.,11,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1591,EKT - Knatterpampe,02060760,13.41787140711972,52.49410086580574,1.32,/fallback_einrichtung_vorschau.jpg,Böckhstr.,45,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
546379,Kiezpiraten,02062760,13.41398217478747,52.491776739581915,1.33,/bilder/einrichtungsvorschau/546379,Urbanstr.,137,10967,Berlin,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true,2023-02-01,true
1578,EKT - Mondlicht II,02061840,13.417709195388099,52.49385953343795,1.33,/fallback_einrichtung_vorschau.jpg,Böckhstr.,12,10967,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,false,2022-09-01,false,2022-10-01,false,2022-11-01,false,2022-12-01,false,2023-01-01,false
2690,EKT - Knatterbande ,02062310,13.418829506875763,52.494699893936726,1.34,/fallback_einrichtung_vorschau.jpg,Graefestr.,6,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1540,Montessori-Kinderhaus Naunynstraße,02061580,13.422358458195204,52.5014642396047,1.34,/bilder/einrichtungsvorschau/1540,Naunynstr.,69,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
812,EKT - Kinderhaus Waldemar Elterninitiative,02061400,13.422311744755412,52.50305683413255,1.35,/bilder/einrichtungsvorschau/812,Waldemarstr.,57,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
957,"Eltern-Kinder-Schülergruppe 
Modell Florian",02061980,13.422311744755412,52.50305683413255,1.35,/fallback_einrichtung_vorschau.jpg,Waldemarstr.,57,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
904,AWO Kita Wassertropfen,02060580,13.422517222716374,52.50015725666132,1.36,/bilder/einrichtungsvorschau/904,Oranienstr.,192,10999,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
953,Kita Till Eulenspiegel-Kette ,02061930,13.422031862053963,52.50445390985616,1.36,/bilder/einrichtungsvorschau/953,Adalbertstr.,23B,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
26,Kita Trauminsel,01010410,13.418763253680122,52.50882128805198,1.37,/bilder/einrichtungsvorschau/26,Schmidstr.,2,10179,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
932,EKT - Der kleine Horrorladen,02061900,13.418874559080079,52.49414214975378,1.37,/fallback_einrichtung_vorschau.jpg,Graefestr.,84,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1618,EKT Schokokids,02061180,13.42290456804558,52.50131327778853,1.38,/fallback_einrichtung_vorschau.jpg,Naunynstr.,72,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2557,Integrationskinderladen Fidicinis,02062200,13.392223954159043,52.49074395745358,1.38,/bilder/einrichtungsvorschau/2557,Solmsstr.,22,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2419,Evangelische Kita Arche,02060450,13.393843854945178,52.4901878336003,1.38,/fallback_einrichtung_vorschau.jpg,Zossener Str.,22,10961,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2902,EKT Löwenherz & Spunk e.V.,02062450,13.400433451030834,52.48897970212805,1.4,/fallback_einrichtung_vorschau.jpg,Bergmannstr.,68,10961,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2431,"Kita Verein zur Förderung eines
freien Erziehungs- und Bildungswesens",02061550,13.383049026757767,52.497083523808264,1.41,/fallback_einrichtung_vorschau.jpg,Obentrautstr.,52,10963,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1151,EKT - Die Panzerknacker,02061300,13.39153647585113,52.4904909525568,1.43,/fallback_einrichtung_vorschau.jpg,Riemannstr.,17,10961,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1610,EKT - Affentanz,02061080,13.423592725379208,52.50069217509837,1.43,/fallback_einrichtung_vorschau.jpg,Mariannenstr.,47,10997,Berlin,2022-05-01,false,2022-06-01,false,2022-07-01,false,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
1611,EKT - Langer Rüssel,02061090,13.423675235543534,52.500815553022484,1.43,/fallback_einrichtung_vorschau.jpg,Mariannenstr.,48,10997,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
270129,Kita Adalbertstraße 24,01011150,13.422619580959696,52.50565216390316,1.44,/fallback_einrichtung_vorschau.jpg,Adalbertstr.,24,10179,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2889,Frieda Kirschkern,02062420,13.417475796610834,52.492195757598886,1.44,/fallback_einrichtung_vorschau.jpg,Dieffenbachstr.,27,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
2428,Kita Hasenheide 56,02061470,13.409418786458325,52.489125134721625,1.45,/fallback_einrichtung_vorschau.jpg,Hasenheide,56,10967,Berlin,2022-05-01,true,2022-06-01,true,2022-07-01,true,2022-08-01,true,2022-09-01,true,2022-10-01,true,2022-11-01,true,2022-12-01,true,2023-01-01,true
